pl_name,sy_snum,sy_pnum,sy_mnum,cb_flag,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_angsep,pl_angseplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,ttv_flag,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,st_vsin,st_vsinerr1,st_vsinerr2,st_vsinlim,st_radv,st_radverr1,st_radverr2,st_radvlim,rastr,ra,decstr,dec,glat,glon,elat,elon,sy_pm,sy_pmerr1,sy_pmerr2,sy_pmra,sy_pmraerr1,sy_pmraerr2,sy_pmdec,sy_pmdecerr1,sy_pmdecerr2,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2,sy_bmag,sy_bmagerr1,sy_bmagerr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_rmag,sy_rmagerr1,sy_imag,sy_imagerr1,sy_w1mag,sy_w1magerr1,sy_w1magerr2,sy_w2mag,sy_w2magerr1,sy_w2magerr2,sy_w3mag,sy_w3magerr1,sy_w3magerr2,sy_w4mag,sy_w4magerr1,sy_w4magerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,sy_tmag,sy_tmagerr1,sy_tmagerr2,pl_nnotes,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,pl_Omega,ra_deg,cluster,is_centroid,vx,vy,vz,x,y,z
HATS-77 b,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3.0876262,0.0000016,-1.6e-06,0,0.03607,0.00025,-0.00025,0.0,0.0827,0,13.058,0.235,-0.235,0,1.165,0.021,-0.021,0.0,436.69623,31.78284,-23.5193,0,1.374,0.1,-0.074,0.0,1.077,0.112,-0.081,0.0,0.045,nan,nan,1.0,78.37,0,828,6,-6,0,88.44,0.27,-0.27,0,2459136.694,0.0002,-0.0002,0,0.0,0.328,0.041,-0.054,0.0,4.041181,0.136356,-0.136356,0,2.22768,0.0168,-0.0168,0.0,12.06,0.19,-0.14,0,0.1865,0.0024,-0.0024,0,2453432.026,nan,-24.6355,nan,132.0,nan,-20.465,nan,253,63.0,-63,0.0,4071.0,13,-13.0,0,0.64,0.01,-0.01,0.0,0.66,0.01,-0.01,0.0,0.253,0.039,-0.039,0.0,-0.992,0.012,-0.012,0.0,4.64,0.01,-0.01,0.0,12.1,5.0,-5.0,0.0,3.48,0.17,-0.12,0.0,2.9299999999999997,0.5,-0.5,0.0,-7.76,0.04,-0.04,0.0,09h59m17.68s,149.8236672,-27d23m34.14s,-27.3928174,21.57897,262.26931,-36.84491,163.55781,25.9908662,0.1032522,-0.1032522,-24.6346,0.103846,-0.103846,-8.28623,0.0978473,-0.0978473,436.176,10.91,-10.4,2.26534,0.0555505,-0.0555505,17.716,0.0,0.0,16.195,0.229,-0.229,13.779,0.029,-0.029,13.047,0.029,-0.029,12.934,0.032,-0.032,13.0135,0.01,12.82,0.01696405,12.847,0.024,-0.024,12.87,0.027,-0.027,12.587,0.018,-0.02,9.145001,0.066,-0.066,15.7364,0.001141,-0.001141,14.9181,0.008,-0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.185563254543748,149.82366666666667,1,False,-21.91368281316589,-13.475978317809822,-23.14798311926204,-0.020274375856169133,-0.010986906499082056,0.025589510431927275
HATS-8 b,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3.583893,0.00001,-1e-05,0,0.04667,0.00055,-0.00055,0.0,0.0587,0,9.785,1.379,-0.841,0,0.873,0.123,-0.075,0.0,43.86054,6.03877,-6.03877,0,0.138,0.019,-0.019,0.0,0.259,0.091,-0.091,0.0,0.376,nan,nan,1.0,308.21000000000004,nan,1324,79,-38,0,87.8,1.2,-1.8,0,2456672.11,0.0012,-0.0012,0,0.0,0.36,0.21,-0.18,0.0,0.6465000000000001,nan,-0.0067,nan,3.0312,0.072,-0.072,0.0,9.21,0.54,-1.04,0,0.0814,0.0038,-0.0038,0,2453432.026,nan,-24.6355,nan,132.0,nan,-20.465,nan,17.7,2.5,-2.5,0.0,5679.0,50,-50.0,0,1.09,0.15,-0.06,0.0,1.06,0.04,-0.04,0.0,0.21,0.08,-0.08,0.0,-0.025,0.025,-0.026,0.0,4.39,0.07,-0.07,0.0,5.1,1.7,-1.7,0.0,1.15,0.21,-0.35,0.0,2.0,0.5,-0.5,0.0,19.96,0.04,-0.04,0.0,19h39m46.01s,294.9416887,-25d44m54.12s,-25.7483655,-21.46173,14.08379,-4.22679,292.38707,9.4478082,0.0536804,-0.0536804,-6.46853,0.0571916,-0.0571916,-6.88616,0.0503794,-0.0503794,794.637,19.412,-18.524,1.23054,0.0297902,-0.0297902,15.939,0.043,-0.043,14.512,0.069,-0.069,13.098,0.024,-0.024,12.779,0.029,-0.029,12.661,0.033,-0.033,13.0135,0.01,12.82,0.01696405,12.643,0.023,-0.023,12.671,0.026,-0.026,11.751,0.018,-0.02,8.748,0.066,-0.066,14.337,0.000287,-0.000287,13.8205,0.0084,-0.0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0744614654806,294.9417083333333,6,False,12.520501765905857,29.574026745160502,-28.87809600223366,0.008965784892002152,0.01732130527687245,0.021625971152809224
HATS-9 b,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1.915291,0.000019,-1.8e-05,0,0.0312,0.0004,-0.0005,0.0,0.0488,0,13.85,0.35,-0.35,0,1.236,0.031,-0.031,0.0,266.02371,9.21707,-9.21707,0,0.837,0.029,-0.029,0.0,0.626,0.029,-0.022,0.0,0.075,nan,nan,1.0,308.21000000000004,nan,1746,36,-36,0,88.94,0.44,-0.44,0,2457311.751,0.00039,-0.00039,0,0.0,0.16,0.15,-0.11,0.0,0.847,0.0015,-0.0015,0,3.50832,0.00408,-0.00408,0.0,4.44,0.05,-0.15,0,0.0814,0.0008,-0.0005,0,2453432.026,nan,-24.6355,nan,132.0,nan,-20.465,nan,133.5,3.4,-3.4,0.0,5599.0,85,-85.0,0,1.56,0.04,-0.04,0.0,1.1,0.05,-0.05,0.0,0.38,0.05,-0.05,0.0,0.312,0.024,-0.021,0.0,4.1,0.03,-0.03,0.0,10.8,1.5,-1.5,0.0,0.451,0.028,-0.027,0.0,4.58,0.9,-0.9,0.0,-10.64,0.01,-0.01,0.0,19h23m14.44s,290.8101704,-20d09m58.96s,-20.1663771,-15.82835,18.0176,1.87579,289.4918,11.0576718,0.0417334,-0.0417334,8.56622,0.0448195,-0.0448195,-6.99228,0.0366166,-0.0366166,638.7,12.633,-12.16,1.53764,0.0301429,-0.0301429,14.083,0.008,-0.008,13.256,0.126,-0.126,11.885,0.022,-0.022,11.558,0.027,-0.027,11.479,0.022,-0.022,13.072,0.03,12.865,0.01,11.433,0.023,-0.023,11.539,0.023,-0.023,11.032,0.141,-0.141,8.768,0.489,-0.489,13.0983,0.000548,-0.000548,12.5866,0.0062,-0.0062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.19308586327475,290.81016666666665,1,False,9.679209589439546,26.80775224614207,-25.65502873700697,0.0072305725316357,0.01791075604217861,0.021443489428316413
HD 100777 b,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,383.0,1,-1.0,0,1.06,0.02,-0.01,0.0,21.4,0,13.7,nan,-0.3065,0,1.22,0.028,nan,0.0,390.92894,15.89142,-15.89142,0,1.23,0.05,-0.05,0.0,0.835,0.18,nan,0.0,0.38,0.02,-0.02,0.0,308.21000000000004,nan,nan,nan,nan,nan,90.0,nan,nan,0,nan,nan,-0.0007,nan,0.0,nan,0.07,nan,0.0,0.6465000000000001,nan,-0.0067,nan,nan,nan,nan,0.0,10.239999999999998,nan,nan,nan,nan,nan,nan,nan,2454224.0,3,-3.0,0,204.0,4,-3.0,0,34.9,0.8,-0.8,0.0,5533.0,3,-3.0,0,1.04,0.02,-0.02,0.0,1.08,0.05,-0.05,0.0,-0.27,0.03,-0.03,0.0,0.021,0.017,-0.017,0.0,4.32,0.01,-0.01,0.0,5.7,3.3,-3.3,0.0,1.15933,0.28604,-0.27547,0.0,1.8,0.5,-0.5,0.0,1.25,0.16,-0.16,0.0,11h35m51.51s,173.9646303,-04d45m19.95s,-4.7555425,53.25718,270.2851,-6.76184,176.34972,37.1356607,0.0670146,-0.0670146,-11.3533,0.111144,-0.111144,35.3576,0.0606658,-0.0606658,49.5336,0.1459,-0.1451,20.1596,0.0588576,-0.0588576,9.226,0.013,-0.013,8.42,0.03,-0.03,7.152,0.02,-0.02,6.804,0.031,-0.031,6.735,0.026,-0.026,13.0135,0.01,12.82,0.01696405,6.73,0.067,-0.067,6.71,0.022,-0.022,6.746,0.017,-0.017,6.701,0.077,-0.077,8.2387,0.000329,-0.000329,7.7645,0.006,-0.006,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.035369699999981,173.964625,6,False,3.6827312006016637,0.38936932538585933,-8.317652969810233,-0.5970542641523049,-0.06312559983029811,-0.26730732182941597
HD 10180 c,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,5.75969,0.00028,-0.00028,0,0.06412,0.00101,-0.00101,0.0,1.65,0,3.68,nan,-0.3065,0,0.328,0.028,nan,0.0,13.1,0.54,-0.54,0,0.04122,0.0017,-0.0017,0.0,1.44,0.18,nan,0.0,0.073,0.031,-0.031,0.0,308.21000000000004,nan,nan,nan,nan,nan,90.0,nan,nan,0,nan,nan,-0.0007,nan,0.0,nan,0.07,nan,0.0,0.6465000000000001,nan,-0.0067,nan,nan,nan,nan,0.0,10.239999999999998,nan,nan,nan,nan,nan,nan,nan,2454001.445,0.426,-0.426,0,328.0,24,-24.0,0,4.545,0.154,-0.154,0.0,5911.0,19,-19.0,0,1.11,0.04,-0.04,0.0,1.06,0.05,-0.05,0.0,0.08,0.01,-0.01,0.0,0.173,0.006,-0.006,0.0,4.39,0.03,-0.03,0.0,4.3,0.5,-0.5,0.0,0.92213,0.23043,-0.22029,0.0,3.0,0.5,-0.5,1.0,35.53,0.0,0.0,0.0,01h37m53.55s,24.4731133,-60d30m41.36s,-60.5114881,-55.69407,292.80544,-61.61125,340.44338,16.5883695,0.0489027,-0.0489027,-14.3774,0.0522254,-0.0522254,8.27432,0.0371072,-0.0371072,38.9607,0.0387,-0.0386,25.6379,0.0252558,-0.0252558,7.912,0.0,0.0,7.33,0.03,-0.03,6.246,0.021,-0.021,5.934,0.031,-0.031,5.868,0.018,-0.018,13.0135,0.01,12.82,0.01696405,5.842,0.136,-0.136,5.795,0.047,-0.047,5.875,0.015,-0.015,5.822,0.043,-0.043,7.17261,0.000183,-0.000183,6.7568,0.006,-0.006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,155.5268867,24.473125,1,False,-12.875631537995677,5.860468021520281,22.639330988697115,-0.045878526192236306,0.020882054199101132,-0.031497998327380886
HD 10180 d,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,16.357,0.0038,-0.0038,0,0.12859,0.00202,-0.00202,0.0,3.3,0,3.45,nan,-0.3065,0,0.308,0.028,nan,0.0,11.75,0.65,-0.65,0,0.03697,0.00205,-0.00205,0.0,1.57,0.18,nan,0.0,0.131,0.052,-0.052,0.0,308.21000000000004,nan,nan,nan,nan,nan,90.0,nan,nan,0,nan,nan,-0.0007,nan,0.0,nan,0.07,nan,0.0,0.6465000000000001,nan,-0.0067,nan,nan,nan,nan,0.0,10.239999999999998,nan,nan,nan,nan,nan,nan,nan,2454022.119,1.157,-1.157,0,325.0,23,-23.0,0,2.935,0.173,-0.173,0.0,5911.0,19,-19.0,0,1.11,0.04,-0.04,0.0,1.06,0.05,-0.05,0.0,0.08,0.01,-0.01,0.0,0.173,0.006,-0.006,0.0,4.39,0.03,-0.03,0.0,4.3,0.5,-0.5,0.0,0.92213,0.23043,-0.22029,0.0,3.0,0.5,-0.5,1.0,35.53,0.0,0.0,0.0,01h37m53.55s,24.4731133,-60d30m41.36s,-60.5114881,-55.69407,292.80544,-61.61125,340.44338,16.5883695,0.0489027,-0.0489027,-14.3774,0.0522254,-0.0522254,8.27432,0.0371072,-0.0371072,38.9607,0.0387,-0.0386,25.6379,0.0252558,-0.0252558,7.912,0.0,0.0,7.33,0.03,-0.03,6.246,0.021,-0.021,5.934,0.031,-0.031,5.868,0.018,-0.018,13.0135,0.01,12.82,0.01696405,5.842,0.136,-0.136,5.795,0.047,-0.047,5.875,0.015,-0.015,5.822,0.043,-0.043,7.17261,0.000183,-0.000183,6.7568,0.006,-0.006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,155.5268867,24.473125,1,False,-10.43529456113385,4.749725082626076,16.374279672496804,-0.08331193451703539,0.037920231454843426,-0.06409413254288117
HD 10180 e,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,49.748,0.025,-0.025,0,0.2699,0.0043,-0.0043,0.0,6.93,0,5.39,nan,-0.3065,0,0.481,0.028,nan,0.0,25.1,1.2,-1.2,0,0.079,0.0038,-0.0038,0.0,0.881,0.18,nan,0.0,0.051,0.033,-0.033,0.0,308.21000000000004,nan,nan,nan,nan,nan,90.0,nan,nan,0,nan,nan,-0.0007,nan,0.0,nan,0.07,nan,0.0,0.6465000000000001,nan,-0.0067,nan,nan,nan,nan,0.0,10.239999999999998,nan,nan,nan,nan,nan,nan,nan,2454006.26,6.91,-6.91,0,147.0,54,-54.0,0,4.283,0.169,-0.169,0.0,5911.0,19,-19.0,0,1.11,0.04,-0.04,0.0,1.06,0.05,-0.05,0.0,0.08,0.01,-0.01,0.0,0.173,0.006,-0.006,0.0,4.39,0.03,-0.03,0.0,4.3,0.5,-0.5,0.0,0.92213,0.23043,-0.22029,0.0,3.0,0.5,-0.5,1.0,35.53,0.0,0.0,0.0,01h37m53.55s,24.4731133,-60d30m41.36s,-60.5114881,-55.69407,292.80544,-61.61125,340.44338,16.5883695,0.0489027,-0.0489027,-14.3774,0.0522254,-0.0522254,8.27432,0.0371072,-0.0371072,38.9607,0.0387,-0.0386,25.6379,0.0252558,-0.0252558,7.912,0.0,0.0,7.33,0.03,-0.03,6.246,0.021,-0.021,5.934,0.031,-0.031,5.868,0.018,-0.018,13.0135,0.01,12.82,0.01696405,5.842,0.136,-0.136,5.795,0.047,-0.047,5.875,0.015,-0.015,5.822,0.043,-0.043,7.17261,0.000183,-0.000183,6.7568,0.006,-0.006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,155.5268867,24.473125,1,False,6.309154596141654,-2.871672635583328,-10.67426745144347,0.19551326397214236,-0.08898974997153096,0.13950117369747753
HD 10180 f,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,122.744,0.232,-0.232,0,0.4929,0.0078,-0.0078,0.0,12.7,0,5.24,nan,-0.3065,0,0.468,0.028,nan,0.0,23.9,1.4,-1.4,0,0.0752,0.0044,-0.0044,0.0,0.913,0.18,nan,0.0,0.119,0.054,-0.054,0.0,308.21000000000004,nan,nan,nan,nan,nan,90.0,nan,nan,0,nan,nan,-0.0007,nan,0.0,nan,0.07,nan,0.0,0.6465000000000001,nan,-0.0067,nan,nan,nan,nan,0.0,10.239999999999998,nan,nan,nan,nan,nan,nan,nan,2454024.67,11.03,-11.03,0,327.0,27,-27.0,0,2.862,0.186,-0.186,0.0,5911.0,19,-19.0,0,1.11,0.04,-0.04,0.0,1.06,0.05,-0.05,0.0,0.08,0.01,-0.01,0.0,0.173,0.006,-0.006,0.0,4.39,0.03,-0.03,0.0,4.3,0.5,-0.5,0.0,0.92213,0.23043,-0.22029,0.0,3.0,0.5,-0.5,1.0,35.53,0.0,0.0,0.0,01h37m53.55s,24.4731133,-60d30m41.36s,-60.5114881,-55.69407,292.80544,-61.61125,340.44338,16.5883695,0.0489027,-0.0489027,-14.3774,0.0522254,-0.0522254,8.27432,0.0371072,-0.0371072,38.9607,0.0387,-0.0386,25.6379,0.0252558,-0.0252558,7.912,0.0,0.0,7.33,0.03,-0.03,6.246,0.021,-0.021,5.934,0.031,-0.031,5.868,0.018,-0.018,13.0135,0.01,12.82,0.01696405,5.842,0.136,-0.136,5.795,0.047,-0.047,5.875,0.015,-0.015,5.822,0.043,-0.043,7.17261,0.000183,-0.000183,6.7568,0.006,-0.006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,155.5268867,24.473125,1,False,-4.999793178924235,2.275704143352797,8.458998552100438,-0.33146818910120707,0.15087094692376202,-0.2365067232961969
HD 10180 g,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,604.67,10.42,-10.42,0,1.427,0.028,-0.028,0.0,36.6,0,4.91,nan,-0.3065,0,0.438,0.028,nan,0.0,21.4,3.4,-3.4,0,0.0673,0.0107,-0.0107,0.0,0.993,0.18,nan,0.0,0.263,0.152,-0.152,0.0,308.21000000000004,nan,nan,nan,nan,nan,90.0,nan,nan,0,nan,nan,-0.0007,nan,0.0,nan,0.07,nan,0.0,0.6465000000000001,nan,-0.0067,nan,nan,nan,nan,0.0,10.239999999999998,nan,nan,nan,nan,nan,nan,nan,2454002.8,68.3,-68.3,0,327.0,59,-59.0,0,1.754,0.38,-0.38,0.0,5911.0,19,-19.0,0,1.11,0.04,-0.04,0.0,1.06,0.05,-0.05,0.0,0.08,0.01,-0.01,0.0,0.173,0.006,-0.006,0.0,4.39,0.03,-0.03,0.0,4.3,0.5,-0.5,0.0,0.92213,0.23043,-0.22029,0.0,3.0,0.5,-0.5,1.0,35.53,0.0,0.0,0.0,01h37m53.55s,24.4731133,-60d30m41.36s,-60.5114881,-55.69407,292.80544,-61.61125,340.44338,16.5883695,0.0489027,-0.0489027,-14.3774,0.0522254,-0.0522254,8.27432,0.0371072,-0.0371072,38.9607,0.0387,-0.0386,25.6379,0.0252558,-0.0252558,7.912,0.0,0.0,7.33,0.03,-0.03,6.246,0.021,-0.021,5.934,0.031,-0.031,5.868,0.018,-0.018,13.0135,0.01,12.82,0.01696405,5.842,0.136,-0.136,5.795,0.047,-0.047,5.875,0.015,-0.015,5.822,0.043,-0.043,7.17261,0.000183,-0.000183,6.7568,0.006,-0.006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,155.5268867,24.473125,6,False,-3.4131887422374003,1.5535458137542448,5.774670590443078,-0.802783781708318,0.36539478991871543,-0.5727963284862689
HD 10180 h,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,2205.0,105.9,-105.9,0,3.381,0.121,-0.121,0.0,86.8,0,9.4,nan,-0.3065,0,0.838,0.028,nan,0.0,64.4,4.6,-4.6,0,0.203,0.014,-0.014,0.0,0.426,0.18,nan,0.0,0.095,0.086,-0.086,0.0,308.21000000000004,nan,nan,nan,nan,nan,90.0,nan,nan,0,nan,nan,-0.0007,nan,0.0,nan,0.07,nan,0.0,0.6465000000000001,nan,-0.0067,nan,nan,nan,nan,0.0,10.239999999999998,nan,nan,nan,nan,nan,nan,nan,2453433.4,393.1,-393.1,0,142.0,72,-72.0,0,3.117,0.245,-0.245,0.0,5911.0,19,-19.0,0,1.11,0.04,-0.04,0.0,1.06,0.05,-0.05,0.0,0.08,0.01,-0.01,0.0,0.173,0.006,-0.006,0.0,4.39,0.03,-0.03,0.0,4.3,0.5,-0.5,0.0,0.92213,0.23043,-0.22029,0.0,3.0,0.5,-0.5,1.0,35.53,0.0,0.0,0.0,01h37m53.55s,24.4731133,-60d30m41.36s,-60.5114881,-55.69407,292.80544,-61.61125,340.44338,16.5883695,0.0489027,-0.0489027,-14.3774,0.0522254,-0.0522254,8.27432,0.0371072,-0.0371072,38.9607,0.0387,-0.0386,25.6379,0.0252558,-0.0252558,7.912,0.0,0.0,7.33,0.03,-0.03,6.246,0.021,-0.021,5.934,0.031,-0.031,5.868,0.018,-0.018,13.0135,0.01,12.82,0.01696405,5.842,0.136,-0.136,5.795,0.047,-0.047,5.875,0.015,-0.015,5.822,0.043,-0.043,7.17261,0.000183,-0.000183,6.7568,0.006,-0.006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,155.5268867,24.473125,1,False,2.1061910281568026,-0.9586531838303377,-2.9619123126737965,2.194530498810239,-0.9988617469035156,1.8838040605088262
HD 103891 b,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1919.0,14,-15.0,0,3.27,0.02,-0.01,0.0,58.9,0,13.2,nan,-0.3065,0,1.18,0.028,nan,0.0,918.5241,298.7587,-266.97586,0,2.89,0.94,-0.84,0.0,2.19,0.18,nan,0.0,0.31,0.03,-0.03,0.0,308.21000000000004,nan,nan,nan,nan,nan,27.4,13,-7.1,0,nan,nan,-0.0007,nan,0.0,nan,0.07,nan,0.0,0.6465000000000001,nan,-0.0067,nan,nan,nan,nan,0.0,10.239999999999998,nan,nan,nan,nan,nan,nan,nan,2455245.0,19,-19.0,0,181.49,8.05,-8.17,0,21.12,0.87,-0.84,0.0,6072.0,20,-20.0,0,2.22,0.05,-0.05,0.0,1.28,0.01,-0.01,0.0,-0.19,0.01,-0.01,0.0,0.786,0.001,-0.001,0.0,3.79,0.03,-0.03,0.0,3.68,0.078,-0.078,0.0,0.13029,0.02226,-0.0289,0.0,2.8,0.1,-0.1,0.0,2.35,0.03,-0.02,0.0,11h57m45.19s,179.4382907,-08d32m55.03s,-8.5486195,52.0254,281.02942,-8.06165,182.90433,110.3621269,0.1367939,-0.1367939,-108.227,0.139058,-0.139058,21.6036,0.0551202,-0.0551202,55.5213,0.4446,-0.4378,17.9842,0.142049,-0.142049,7.128,0.023,-0.023,6.59451,0.023,-0.023,5.556,0.023,-0.023,5.279,0.033,-0.033,5.187,0.023,-0.023,13.0135,0.01,12.82,0.01696405,5.127,0.213,-0.213,4.999,0.086,-0.086,5.204,0.017,-0.017,5.146,0.032,-0.032,6.436,0.0004038,-0.0004038,6.0485,0.006,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2204315559831147,179.43829166666666,6,False,0.21496146173971573,-4.245444897915443,-2.2025036488912617,-2.2539160219099847,-0.10011631103056255,-0.026999637832815167
HD 105618 c,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,77114.07158,22860.71764,-10271.15556,0,35.731,6.866,-3.639,0.0,510.0,0,11.9,nan,-0.3065,0,1.07,0.028,nan,0.0,8419.59233,1379.37529,-898.50091,0,26.491,4.34,-2.827,0.0,27.5,0.18,nan,0.0,0.126,0.098,-0.08,0.0,308.21000000000004,nan,nan,nan,nan,nan,31.968,3.441,-3.897,0,nan,nan,-0.0007,nan,0.0,nan,0.07,nan,0.0,0.6465000000000001,nan,-0.0067,nan,nan,nan,nan,0.0,10.239999999999998,nan,nan,nan,nan,nan,nan,nan,2450210.477,545.497,-87171.695,0,255.004,13.421,-13.748,0,66.452,1.23,-1.286,0.0,5671.0,81.93,-129.83,0,1.27,0.04,-0.07,0.0,1.01,0.13,-0.13,0.0,0.08,0.05,-0.05,0.0,0.18,0.01,-0.011,0.0,4.23,0.08,-0.07,0.0,4.2,1.1,-1.1,0.0,0.68863,0.13531,-0.13084,0.0,2.9299999999999997,0.5,-0.5,0.0,2.35,0.03,-0.02,0.0,12h09m36.51s,182.4021288,+11d12m41.65s,11.2115695,71.29123,269.21713,11.22966,177.68111,104.6313648,0.1007005,-0.1007005,-104.613,0.100714,-0.100714,-1.96029,0.0488822,-0.0488822,70.0837,0.2478,-0.2462,14.24,0.0499145,-0.0499145,9.251,0.0,0.0,8.63,0.03,-0.03,7.416,0.027,-0.027,7.139,0.034,-0.034,7.014,0.018,-0.018,13.0135,0.01,12.82,0.01696405,6.961,0.058,-0.058,7.078,0.02,-0.02,7.085,0.018,-0.018,7.066,0.108,-0.108,8.46692,0.000218,-0.000218,8.0222,0.006,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.4697392649435,182.40212499999998,4,False,1.1281651079402886,-0.3521029984077209,-0.1634463094312829,-10.076570083288019,-24.872402922854228,-15.970915085336014
HD 106252 b,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1531.0,4.7,-4.7,0,2.61,0.04,-0.04,0.0,68.4,0,12.5,nan,-0.3065,0,1.11,0.028,nan,0.0,3178.28407,247.90616,-232.01474,0,10,0.78,-0.73,0.0,8.94,0.18,nan,0.0,0.48,0.01,-0.01,0.0,308.21000000000004,nan,nan,nan,nan,nan,46.0,4.9,-4.1,0,nan,nan,-0.0007,nan,0.0,nan,0.07,nan,0.0,0.6465000000000001,nan,-0.0067,nan,nan,nan,nan,0.0,10.239999999999998,nan,nan,nan,nan,nan,nan,nan,2453397.5,4.7,-4.7,0,291.4,1.5,-1.5,0,138.8,2.0,-2,0.0,5874.0,10,-10.0,0,1.1,0.02,-0.02,0.0,1.01,0.05,-0.05,0.0,-0.06,0.05,-0.05,0.0,0.123,0.01,-0.01,0.0,4.36,0.02,-0.02,0.0,4.19,0.65,-0.65,0.0,1.0698,0.22128,-0.2458,0.0,1.9,0.5,-0.5,0.0,15.4,0.1,-0.1,0.0,12h13m29.53s,183.3730583,+10d02m25.55s,10.0404302,70.71215,273.5046,10.54468,179.05614,280.9408178,0.0533248,-0.0533248,22.8627,0.0920143,-0.0920143,-280.009,0.0529721,-0.0529721,38.185,0.079,-0.0787,26.1595,0.0536897,-0.0536897,8.024,0.025,-0.025,7.41,0.03,-0.03,6.302,0.024,-0.024,6.016,0.047,-0.047,5.929,0.026,-0.026,13.0135,0.01,12.82,0.01696405,5.925,0.121,-0.121,5.832,0.041,-0.041,5.972,0.014,-0.014,5.864,0.049,-0.049,7.26281,0.000179,-0.000179,6.8503,0.006,-0.006,2.0,1.0,5.0,1.0,0.0,0.0,0.0,355.3159356926532,183.37304166666667,3,False,6.224325325945731,1.1586369507423409,1.7221426498146082,0.42187531925399624,-0.9152982910699885,-0.9089785989607774
